"sfhw","hw2","maxp"
0.000950265118446773,4.62014343265673e-07,3.51726945609512
4.9343936848342,9.56203938847968e-07,3.51101627936751
0.450778999305528,1.42790578388324e-06,3.50659036659548
14.5974552773537,1.2180781899916e-06,3.49578019226938
1.70169563653068,9.37543245217134e-07,3.48505049845194
11.4136243343407,1.17226696601421e-06,3.48054366153168
1.48039937714002,8.22356517270885e-07,3.47535866523962
1.32516946651373,9.60904584102711e-07,3.47173449240255
3.89050594831076,1.18433078967546e-06,3.46871444010583
3.76666740187199,1.04993940343654e-06,3.46499583917807
9.1706516559057,7.16743084561989e-05,3.46213383707865
3.6575859938113,1.03109486084348e-06,3.45904316036068
3.82351067140456,1.17832840978596e-06,3.45535002481996
0.035605349992269,4.06411164461858e-07,3.4512740962868
0.0439915528833088,3.39765704884432e-07,3.44279095871368
4.98295705911577,1.68173554334566e-06,3.43527634318886
0.0669572005362922,6.11652322231366e-07,3.43164986494888
9.90283471904874,1.05532386974758e-06,3.42461785198755
4.2370753526523,1.84169300735031e-06,3.41999416706902
4.02335716305294,1.59747998265063e-06,3.41865245987131
0.0980498147174209,4.13722437978135e-07,3.41652859749704
6.39187046314268,1.14183550966533e-06,3.40962530420709
5.95438380654282,1.15566243202187e-06,3.40834579058326
2.32765692726812,1.08870601044652e-06,3.40332435360731
0.521615844007331,1.41664170624022e-06,3.40168238881738
4.0841693768182,1.0931434109896e-06,3.39327014747314
0.00272409126984949,7.70716548417834e-07,3.38674067805332
0.0122915800622552,4.57777840805765e-07,3.38226917885704
0.00517220264803063,9.93529889333036e-07,3.37763065064303
0.00879907843296289,9.98210293400624e-07,3.37606926946836
0.0455255219468583,9.80609524897664e-07,3.37246900084991
