"sfhw","hw2","maxp"
0.0773176063151949,6.18048327602006e-07,3.51743536235432
7.07534239860351,1.00754968851032e-06,3.51104223154885
0.528248628678569,1.47853657665722e-06,3.50748246932875
0.00874250857670335,3.42731466080994e-07,3.50345374678077
20.3473629195633,1.26551565714278e-06,3.49580510838541
2.70251501631861,1.04802183573046e-06,3.48506151392457
16.9472388648574,1.28474375586445e-06,3.48057053481702
2.48858253915957,9.64276451374111e-07,3.47537941153884
2.55225605007271,1.21144619608741e-06,3.4717685790039
5.90992956311445,1.279763070407e-06,3.46871677009438
6.19609846055455,1.20852143479524e-06,3.46502802027188
5.71512519026664,1.1477232646246e-06,3.45907185571066
5.94237455656354,1.30312038643188e-06,3.45536207190215
0.264266508304619,1.01743698572447e-06,3.45107909227596
0.588831846461758,2.05674667663966e-06,3.44757906724079
0.205258705904509,1.48144956546792e-06,3.44585963889754
0.302642394349846,1.03125066753315e-06,3.44273695571306
7.99006764535123,1.90461747058148e-06,3.4352670593663
0.428120656872361,1.39639519256867e-06,3.43144718283044
14.4142520728863,1.14316783359232e-06,3.42457549941971
5.73163930185296,1.86796731356826e-06,3.41994099564917
5.2333828066486,1.57218291497856e-06,3.41862763152984
0.562944046048182,1.17060824095169e-06,3.4166579757035
9.26800816038784,1.22547594490042e-06,3.40957908453012
7.94629644558695,1.17775517959635e-06,3.40829451367425
3.52018087511973,1.2034265811775e-06,3.40327551289598
0.544614026697447,1.29737258013143e-06,3.40152626107084
5.56228265307326,1.10276628171164e-06,3.39321666583103
0.0297847916268624,1.13736987737977e-06,3.38629288252677
0.0187972538482495,7.09841777668148e-07,3.38221768364926
0.0363731936916935,1.34919860496091e-06,3.37737668857715
0.0161960722264479,7.40166489684963e-07,3.37633602836804
0.0510044874317091,1.10986708611672e-06,3.37266726359372
0.306984843032726,8.24054352758803e-07,3.37025350439667
