"sfhw","hw2","maxp"
0.00285075723049751,5.13669846860337e-07,3.51732171057959
5.26885282295855,1.00523039793981e-06,3.51100582394566
0.420063934317809,1.51264549362875e-06,3.50620603454032
15.6745174983005,1.28595283625524e-06,3.4957710515128
0.0172314545739788,1.78279480025342e-06,3.48847725947988
1.99730192016099,1.03976369315635e-06,3.48504180531156
12.0857970115011,1.2161273737874e-06,3.48053788622474
1.80483017532964,9.46468276753586e-07,3.47534888874696
1.65686433484487,1.09940521498158e-06,3.4717416336245
4.44670270163985,1.27901640289719e-06,3.46870102057986
4.441723497508,1.16554503526907e-06,3.46499227986229
4.28494597622339,1.14253926101579e-06,3.45903193844186
4.37006641865475,1.29163810306068e-06,3.45533578505106
0.17071121945255,9.52506272494413e-07,3.45108222003793
0.0738288353410768,8.55170372769906e-07,3.44760546370029
0.0633779197055641,1.30067926749766e-06,3.44604297483002
0.292393804917501,1.09151845435199e-06,3.44297349684661
0.00721899818397824,3.1707932584316e-07,3.43977233682701
6.10885159677366,1.91154820225172e-06,3.43525283722717
0.306206690186568,1.38378573131792e-06,3.43152633292803
10.7187709543919,1.11878337231636e-06,3.42457776752978
4.5838329972658,1.90204919347197e-06,3.41997112522232
4.21195626925294,1.63107297170851e-06,3.41862221188624
0.278869586172523,7.93955465658619e-07,3.41677146509184
6.74011736047385,1.17213577864014e-06,3.40957980838195
6.32219595636978,1.20860542409686e-06,3.40830474731623
2.90247007525888,1.27680561151604e-06,3.40323331235781
0.0913543906021945,3.69996849429713e-07,3.40113276581864
4.33712608771144,1.13947722679204e-06,3.39322192715887
0.0200773038779798,6.06131129081556e-07,3.3822929547626
0.0157143700137074,7.57422414312434e-07,3.37755429529021
0.00932446347843138,8.10904346925277e-07,3.37606795567059
0.0236574165313606,8.61520489711518e-07,3.37263151522226
0.328361414261521,7.84735796989814e-07,3.37025236219822
