"sfhw","hw2","maxp"
0.00470547735155408,1.07187591264207e-06,3.51720300981404
5.55893257753083,9.26237846864271e-07,3.51107637620562
0.548533515505833,1.75231677312628e-06,3.50544212364838
16.7310538928419,1.21242359978556e-06,3.49584224295774
2.19523936885806,1.00443612843271e-06,3.48507482728114
13.3223727890374,1.17740952568426e-06,3.48060447614931
1.91819172770259,8.78377667883098e-07,3.47539652101957
1.85745025766845,1.08426351337496e-06,3.47176349437967
4.80762058614409,1.22561214706268e-06,3.46873567754539
4.75223599991563,1.0986627832477e-06,3.46502617706714
4.54109601003204,1.06920145963296e-06,3.45907344472039
4.75028413574319,1.23685633339588e-06,3.4553769763162
0.148735430369186,8.05690717184079e-07,3.45116159479237
0.0325146313481463,9.37393097944714e-07,3.44757073263816
0.0438334014901616,1.34195172280434e-06,3.44602623423691
0.140903067428035,7.00273245129447e-07,3.44280444099737
5.91404107262547,1.69816670764746e-06,3.4352821910146
0.160859601540277,1.00160853382461e-06,3.43147835839837
11.6147208807607,1.07007631473417e-06,3.42460405337649
4.5675359852753,1.72695376362454e-06,3.41998842683962
4.59965453145921,1.55553203803661e-06,3.41865478524735
0.177998599619457,5.43762170523099e-07,3.41641137980904
6.41872312203497,1.04866545212159e-06,3.4096537519229
7.72258388839157,1.22527219421938e-06,3.40836125791092
3.06265500643834,1.1816939466476e-06,3.40329673781212
0.200588956150649,5.94113798563696e-07,3.40134962370275
4.53260909563264,1.04219730870474e-06,3.39325060820838
0.00443477779516308,6.11146843913938e-07,3.38644268095159
0.0102795514689548,4.35809635460527e-07,3.38205740525728
0.0082625274283633,8.25831858528373e-07,3.37756610771735
0.0151294272147387,7.68840549019924e-07,3.3761263527733
0.0734149108538226,1.14411361666977e-06,3.37254748199956
