"sfhw","hw2","maxp"
0.0363160743185773,7.19858978112339e-07,3.51716826035632
8.25129738674341,9.56790390924714e-07,3.51081760880741
0.377311354142295,1.47368917533323e-06,3.50622743894372
24.2646581295732,1.22406942810601e-06,3.495579424679
3.07768965876579,9.86608433721036e-07,3.48485649273351
18.6531865222161,1.15871383672708e-06,3.48034388771082
2.7026198140758,8.7453154592007e-07,3.47517311286703
2.48314059779476,1.02576359361726e-06,3.47154524625268
6.76159579399304,1.21344957708784e-06,3.46852120385407
6.66186846536948,1.08473588172933e-06,3.46480658434483
6.23529753893963,1.04486904022545e-06,3.458859950416
6.65410616441563,1.20444559312916e-06,3.45515799559369
0.0399579745812012,7.34604524694555e-07,3.45121539034823
0.019809400179472,7.05171433980927e-07,3.44726474503622
0.00545392103678544,4.45909297769502e-07,3.44564521385966
0.00967687229096549,2.99348758719524e-07,3.44256820790238
8.24671894002109,1.67884497017969e-06,3.43510673645916
0.0269810255038473,4.29689136216159e-07,3.43151573627063
16.5436159936538,1.06827835101574e-06,3.42445541237415
6.34530932796326,1.7241197372291e-06,3.41982102828608
6.61395460576723,1.56015107606772e-06,3.41848666245945
0.220058091849017,4.98044326825535e-07,3.41625137980905
8.89356024949622,1.0413749969632e-06,3.40951057683317
11.7877993258469,1.29363484058472e-06,3.40821808883095
4.34243038950117,1.17198120144729e-06,3.40310987978385
0.299037922645535,6.10358129303691e-07,3.40118819439755
6.52323332299623,1.05133543388641e-06,3.39310152921531
0.0239552929536014,5.71444987215477e-07,3.38197224787484
0.0154837948235166,7.66251627274452e-07,3.37570695635051
0.111102204195087,1.21927527501158e-06,3.37223621222056
