"sfhw","hw2","maxp"
0.0856459503589368,8.73237588769145e-07,3.51757220036671
5.14673595832712,1.03511465558492e-06,3.51125450940018
0.923880397118639,2.38708510913657e-06,3.5054508066202
14.5727180124607,1.28494676493692e-06,3.49600983360338
1.66693664050178,9.60052295199813e-07,3.4852184852447
11.530184368614,1.24035145958735e-06,3.48077672966179
1.58714747723573,9.10050341642953e-07,3.47554034616646
1.49482020799409,1.10374705292114e-06,3.47190202411538
3.93479615298954,1.2359522957857e-06,3.46887217448572
4.1214886668379,1.17716490080971e-06,3.4651668890798
3.89629898254861,1.12924715718517e-06,3.45921337591558
4.10975945512779,1.31169220206701e-06,3.45551789667436
0.050590671033273,5.55467768394509e-07,3.45125202230533
0.0113624141185378,1.37902938815888e-06,3.44788382039433
0.0874693728078446,5.94250045136696e-07,3.44300878697692
0.31167444525878,4.51912558635627e-05,3.44010896305356
4.98357904568323,1.76174752638808e-06,3.43543226686562
0.0739638279828325,8.85308926236926e-07,3.43166299109285
10.0695457657672,1.13403370939166e-06,3.42475416312925
3.15159281865792,1.66027160550658e-06,3.42018008409546
5.03676721606468,1.88162371702185e-06,3.41885802173255
5.25218850190848,1.10937394841066e-06,3.40981193243463
7.31688136113595,1.3666349356629e-06,3.40854806769586
2.43333526190727,1.18792997026905e-06,3.40345709033056
0.400479586231533,1.26350167016307e-06,3.40172847066471
3.95576630833229,1.10816470297269e-06,3.39339240273468
0.020699182770416,6.32870584831663e-07,3.38228921043344
0.0162054752018951,9.80294517351949e-07,3.37773251315312
0.0275051197837402,1.21254876347555e-06,3.37614125096079
0.083706869061973,1.40692378489615e-06,3.37261395690315
