"sfhw","hw2","maxp"
0.0173506456958922,8.07477808292075e-07,3.51991889087721
0.0429755890458522,5.77193887547294e-07,3.51747579167096
3.04956402469602,9.41878856553864e-07,3.51112262743236
0.899764754425278,2.15122008528713e-06,3.5067777734861
0.00379960363079739,2.47828457706354e-07,3.50329464041375
9.04648056826392,1.22344612636066e-06,3.49587850577074
1.11902218167016,9.74861283597011e-07,3.4850942620561
7.06977233450383,1.16498637326588e-06,3.4806447532252
1.0467214915356,9.00009505374006e-07,3.4754145577595
0.929180404419041,1.03931140046708e-06,3.47176791491867
2.5461320956794,1.20919999380623e-06,3.4687539396042
2.48850998004642,1.08412346181998e-06,3.465041879382
0.0646633457991724,6.8690921287531e-07,3.46224349300577
2.52479902735608,1.09350726516222e-06,3.45907653408984
2.58070748707488,1.24159279036458e-06,3.45538742456633
0.116340890405819,7.16922033316192e-07,3.45120192822528
0.0673802851949591,1.61484659954745e-06,3.44802266265386
0.279337449805927,1.07934586008296e-06,3.44295289414557
3.27107327622128,1.72627419804195e-06,3.43533551376178
0.124647022042408,8.21664179967182e-07,3.43175245783119
6.29416981181369,1.0774840375347e-06,3.42464506662502
2.63161401312234,1.85716845390972e-06,3.42005646319416
2.53868253123782,1.59149902070558e-06,3.41868130950949
0.131324856342675,6.40885324912009e-07,3.41663630643802
3.55385220559547,1.05978758200256e-06,3.40969174989428
4.06810418262145,1.22269813284503e-06,3.40839451121254
1.70290474500641,1.21458190207978e-06,3.40333857042879
0.0962673375406501,5.57620365766603e-07,3.40137933371819
2.44452221216913,1.04723071911639e-06,3.39328592560305
0.02402806953547,1.10012490194847e-06,3.3824762810397
0.05593417702332,1.51393116208896e-06,3.37751820243533
0.759377282204528,7.27010359799266e-07,3.3703194889621
