"sfhw","hw2","maxp"
0.0284820701512875,5.20764664947168e-07,3.51744758954898
6.21790762345092,1.01371475976043e-06,3.51110691292876
0.234659217429161,1.31270158750503e-06,3.50676379358387
0.00135208122221648,1.58988530629353e-07,3.50335180519837
18.0140970735116,1.27069508804482e-06,3.49587149616618
2.15945267752631,9.97347298776596e-07,3.48511194884256
14.2781421952888,1.24024856135347e-06,3.4806391910279
1.97586634781863,9.20488639239267e-07,3.47543559012672
1.81018622685678,1.08310204503791e-06,3.47179502526059
4.99710702558087,1.26751520859937e-06,3.46876829181196
5.24956415651219,1.19035377973717e-06,3.46509002415558
4.66814187498239,1.097259587221e-06,3.45910687884936
5.27418537184453,1.24078854993232e-06,3.45539175658804
0.0318708694574025,5.16603827971217e-07,3.45118547908719
0.145066442274919,6.05128174718667e-07,3.44728268025203
0.0772022212171695,5.65651386936673e-07,3.44290698225234
6.94687862981836,1.86820935985904e-06,3.43536748647429
0.069277328545991,8.78772044758573e-07,3.43179704411015
12.7125638380732,1.15043748063433e-06,3.42464098926976
4.35924947385852,1.7731032178538e-06,3.42006391650574
5.66474789072133,1.80197415602608e-06,3.41872431655459
0.100181997979922,3.94524852939528e-07,3.41640691824184
7.14801623378827,1.12159700378832e-06,3.40966841094584
8.25663221013558,1.32323563946993e-06,3.40838977867413
3.15484449175454,1.22675832950425e-06,3.4033333054174
0.391466551094046,1.14669964558787e-06,3.40156116795282
5.05215628481344,1.13790441915216e-06,3.39328001439336
0.00888673425438186,7.97159678132568e-07,3.38642849552096
0.0245256015949642,7.4436760447374e-07,3.38244608085946
0.00427616497588762,3.58066048170524e-07,3.37771273437875
0.0316982804837876,1.03184298990045e-06,3.37626822080061
0.0750062570997004,1.11432751264425e-06,3.37251992546206
